test,item,score,speaker_name,speaker,rater,rater_gender,rater_age,speaker_wav
137,42,4,S1_NARR,3340,1992,M,64,42_S1_05_NARR.wav
137,43,4,S3_CHAR,3341,1992,M,64,43_S3_08_CHAR.wav
137,44,5,S3_NEU,3337,1992,M,64,44_S3_05_NEU.wav
137,45,4,S2_NARR,3335,1992,M,64,45_S2_10_NARR.wav
137,46,4,S1_CHAR,3339,1992,M,64,46_S1_08_CHAR.wav
137,47,4,S1_NEU,3336,1992,M,64,47_S1_13_NEU.wav
137,48,4,S1_NARR,3340,1992,M,64,48_S1_02_NARR.wav
137,49,3,S3_CHAR,3341,1992,M,64,49_S3_10_CHAR.wav
137,50,4,S1_NEU,3336,1992,M,64,50_S1_05_NEU.wav
137,51,3,S3_NARR,3343,1992,M,64,51_S3_08_NARR.wav
137,52,3,S1_CHAR,3339,1992,M,64,52_S1_10_CHAR.wav
137,53,4,S2_NEU,3342,1992,M,64,53_S2_13_NEU.wav
137,54,3,S1_NARR,3340,1992,M,64,54_S1_10_NARR.wav
137,55,3,S1_CHAR,3339,1992,M,64,55_S1_02_CHAR.wav
137,56,5,S3_NEU,3337,1992,M,64,56_S3_13_NEU.wav
137,57,4,S2_NARR,3335,1992,M,64,57_S2_01_NARR.wav
137,4,3,S2_CHAR,3338,2548,M,43,04_S2_01_CHAR.wav
137,5,6,S3_NEU,3337,2548,M,43,05_S3_10_NEU.wav
137,6,4,S2_NARR,3335,2548,M,43,06_S2_08_NARR.wav
137,7,4,S1_CHAR,3339,2548,M,43,07_S1_05_CHAR.wav
137,8,6,S3_NEU,3337,2548,M,43,08_S3_02_NEU.wav
137,9,4,S1_NARR,3340,2548,M,43,09_S1_01_NARR.wav
137,10,5,S2_CHAR,3338,2548,M,43,10_S2_05_CHAR.wav
137,11,5,S1_NEU,3336,2548,M,43,11_S1_08_NEU.wav
137,12,4,S2_NARR,3335,2548,M,43,12_S2_13_NARR.wav
137,13,6,S3_CHAR,3341,2548,M,43,13_S3_02_CHAR.wav
137,14,5,S2_NEU,3342,2548,M,43,14_S2_05_NEU.wav
137,15,7,S3_NARR,3343,2548,M,43,15_S3_10_NARR.wav
137,16,4,S2_CHAR,3338,2548,M,43,16_S2_13_CHAR.wav
137,17,7,S3_NEU,3337,2548,M,43,17_S3_01_NEU.wav
137,18,4,S1_NARR,3340,2548,M,43,18_S1_08_NARR.wav
137,19,5,S3_CHAR,3341,2548,M,43,19_S3_01_CHAR.wav
137,20,6,S2_NEU,3342,2548,M,43,20_S2_10_NEU.wav
137,21,7,S3_NARR,3343,2548,M,43,21_S3_02_NARR.wav
137,22,4,S1_CHAR,3339,2548,M,43,22_S1_01_CHAR.wav
137,23,5,S2_NEU,3342,2548,M,43,23_S2_08_NEU.wav
137,24,4,S2_NARR,3335,2548,M,43,24_S2_02_NARR.wav
137,25,6,S3_CHAR,3341,2548,M,43,25_S3_05_CHAR.wav
137,26,5,S1_NEU,3336,2548,M,43,26_S1_02_NEU.wav
137,27,5,S1_NARR,3340,2548,M,43,27_S1_13_NARR.wav
137,28,4,S2_CHAR,3338,2548,M,43,28_S2_02_CHAR.wav
137,29,5,S2_NEU,3342,2548,M,43,29_S2_01_NEU.wav
137,30,7,S3_NARR,3343,2548,M,43,30_S3_05_NARR.wav
137,31,4,S1_CHAR,3339,2548,M,43,31_S1_13_CHAR.wav
137,32,5,S2_NEU,3342,2548,M,43,32_S2_02_NEU.wav
137,33,6,S3_NARR,3343,2548,M,43,33_S3_13_NARR.wav
137,34,4,S2_CHAR,3338,2548,M,43,34_S2_08_CHAR.wav
137,35,5,S1_NEU,3336,2548,M,43,35_S1_10_NEU.wav
137,36,7,S3_NARR,3343,2548,M,43,36_S3_01_NARR.wav
137,37,5,S2_CHAR,3338,2548,M,43,37_S2_10_CHAR.wav
137,38,7,S3_NEU,3337,2548,M,43,38_S3_08_NEU.wav
137,39,5,S2_NARR,3335,2548,M,43,39_S2_05_NARR.wav
137,40,5,S3_CHAR,3341,2548,M,43,40_S3_13_CHAR.wav
137,41,5,S1_NEU,3336,2548,M,43,41_S1_01_NEU.wav
137,42,5,S1_NARR,3340,2548,M,43,42_S1_05_NARR.wav
137,43,6,S3_CHAR,3341,2548,M,43,43_S3_08_CHAR.wav
137,44,7,S3_NEU,3337,2548,M,43,44_S3_05_NEU.wav
137,45,4,S2_NARR,3335,2548,M,43,45_S2_10_NARR.wav
137,46,4,S1_CHAR,3339,2548,M,43,46_S1_08_CHAR.wav
137,47,3,S1_NEU,3336,2548,M,43,47_S1_13_NEU.wav
137,48,3,S1_NARR,3340,2548,M,43,48_S1_02_NARR.wav
137,49,5,S3_CHAR,3341,2548,M,43,49_S3_10_CHAR.wav
137,50,4,S1_NEU,3336,2548,M,43,50_S1_05_NEU.wav
137,51,6,S3_NARR,3343,2548,M,43,51_S3_08_NARR.wav
137,52,4,S1_CHAR,3339,2548,M,43,52_S1_10_CHAR.wav
