test,item,score,speaker_name,speaker,rater,rater_gender,rater_age,speaker_wav
137,48,3,IJU,3340,2548,M.r,43,48_I02_JU.wav
137,49,5,EOK,3341,2548,M.r,43,49_E10_OK.wav
137,50,4,INY,3336,2548,M.r,43,50_I05_NY.wav
137,51,6,EJU,3343,2548,M.r,43,51_E08_JU.wav
137,52,4,IOK,3339,2548,M.r,43,52_I10_OK.wav
137,53,5,MNY,3342,2548,M.r,43,53_M13_NY.wav
137,54,5,IJU,3340,2548,M.r,43,54_I10_JU.wav
137,55,4,IOK,3339,2548,M.r,43,55_I02_OK.wav
137,56,6,ENY,3337,2548,M.r,43,56_E13_NY.wav
137,57,4,MJU,3335,2548,M.r,43,57_M01_JU.wav
137,4,2,MOK,3338,2564,F.r,29,04_M01_OK.wav
137,5,6,ENY,3337,2564,F.r,29,05_E10_NY.wav
137,6,4,MJU,3335,2564,F.r,29,06_M08_JU.wav
137,7,3,IOK,3339,2564,F.r,29,07_I05_OK.wav
137,8,4,ENY,3337,2564,F.r,29,08_E02_NY.wav
137,9,3,IJU,3340,2564,F.r,29,09_I01_JU.wav
137,10,4,MOK,3338,2564,F.r,29,10_M05_OK.wav
137,11,3,INY,3336,2564,F.r,29,11_I08_NY.wav
137,12,3,MJU,3335,2564,F.r,29,12_M13_JU.wav
137,13,5,EOK,3341,2564,F.r,29,13_E02_OK.wav
137,14,4,MNY,3342,2564,F.r,29,14_M05_NY.wav
137,15,5,EJU,3343,2564,F.r,29,15_E10_JU.wav
137,16,3,MOK,3338,2564,F.r,29,16_M13_OK.wav
137,17,3,ENY,3337,2564,F.r,29,17_E01_NY.wav
137,18,3,IJU,3340,2564,F.r,29,18_I08_JU.wav
137,19,2,EOK,3341,2564,F.r,29,19_E01_OK.wav
137,20,4,MNY,3342,2564,F.r,29,20_M10_NY.wav
137,21,5,EJU,3343,2564,F.r,29,21_E02_JU.wav
137,22,2,IOK,3339,2564,F.r,29,22_I01_OK.wav
137,23,3,MNY,3342,2564,F.r,29,23_M08_NY.wav
137,24,6,MJU,3335,2564,F.r,29,24_M02_JU.wav
137,25,2,EOK,3341,2564,F.r,29,25_E05_OK.wav
137,26,4,INY,3336,2564,F.r,29,26_I02_NY.wav
137,27,2,IJU,3340,2564,F.r,29,27_I13_JU.wav
137,28,3,MOK,3338,2564,F.r,29,28_M02_OK.wav
137,29,4,MNY,3342,2564,F.r,29,29_M01_NY.wav
137,30,3,EJU,3343,2564,F.r,29,30_E05_JU.wav
137,31,1,IOK,3339,2564,F.r,29,31_I13_OK.wav
137,32,3,MNY,3342,2564,F.r,29,32_M02_NY.wav
137,33,5,EJU,3343,2564,F.r,29,33_E13_JU.wav
137,34,3,MOK,3338,2564,F.r,29,34_M08_OK.wav
137,35,2,INY,3336,2564,F.r,29,35_I10_NY.wav
137,36,5,EJU,3343,2564,F.r,29,36_E01_JU.wav
137,37,4,MOK,3338,2564,F.r,29,37_M10_OK.wav
137,38,5,ENY,3337,2564,F.r,29,38_E08_NY.wav
137,39,4,MJU,3335,2564,F.r,29,39_M05_JU.wav
137,40,5,EOK,3341,2564,F.r,29,40_E13_OK.wav
137,41,3,INY,3336,2564,F.r,29,41_I01_NY.wav
137,42,2,IJU,3340,2564,F.r,29,42_I05_JU.wav
137,43,6,EOK,3341,2564,F.r,29,43_E08_OK.wav
137,44,7,ENY,3337,2564,F.r,29,44_E05_NY.wav
137,45,5,MJU,3335,2564,F.r,29,45_M10_JU.wav
137,46,4,IOK,3339,2564,F.r,29,46_I08_OK.wav
137,47,3,INY,3336,2564,F.r,29,47_I13_NY.wav
137,48,2,IJU,3340,2564,F.r,29,48_I02_JU.wav
137,49,6,EOK,3341,2564,F.r,29,49_E10_OK.wav
137,50,2,INY,3336,2564,F.r,29,50_I05_NY.wav
137,51,6,EJU,3343,2564,F.r,29,51_E08_JU.wav
